Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94,sample,female,earnph,agesq
273314,710003172209020,November,KS,1222.2908,1038.46,50,44,1,,39,1,1,1,3,"Native, Born In US",4,Elementary and secondary schools (6111),2310,Government - Federal,No,No,Employed-At Work,1.0,0,20.7692,1521
273315,710003172209020,November,KS,1413.0005,1061.53,50,44,1,,38,2,1,1,3,"Native, Born In US",4,Elementary and secondary schools (6111),2310,Government - Federal,No,No,Employed-At Work,1.0,1,21.2306,1444
273389,850730901130208,November,KS,1424.7102,1555.55,60,46,1,,30,2,1,0,0,"Native, Born Abroad Of US Parent(s)",4,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - State,No,No,Employed-At Work,1.0,1,25.925833333333333,900
273412,44051828200921,November,KY,2472.3303,923.07,50,44,1,,28,1,1,0,0,"Native, Born In US",6,Elementary and secondary schools (6111),2310,Government - Local,No,No,Employed-At Work,1.0,0,18.4614,784
273438,810009062027951,November,KY,2253.5205,1019.0,40,44,1,,62,2,1,0,0,"Native, Born In US",6,Elementary and secondary schools (6111),2310,Government - Federal,No,No,Employed-At Work,1.0,1,25.475,3844
273501,199900339070652,November,KY,2326.2503,1115.38,40,44,1,,56,1,1,0,0,"Native, Born In US",6,Elementary and secondary schools (6111),2320,"Private, Nonprofit",No,No,Employed-At Work,1.0,0,27.884500000000003,3136
273526,300910069325799,November,KY,1898.6478,1655.76,40,46,1,,51,2,1,2,10,"Native, Born In US",6,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - State,No,No,Employed-At Work,1.0,1,41.394,2601
273552,612522065001619,November,KY,1964.1257,1115.38,40,44,1,,49,2,1,0,0,"Native, Born In US",6,Elementary and secondary schools (6111),2310,"Private, For Profit",Yes,,Employed-At Work,1.0,1,27.884500000000003,2401
273719,612905130002603,November,KY,2183.1706,1106.76,60,46,1,,40,2,5,1,4,"Native, Born In US",6,Elementary and secondary schools (6111),2310,Government - State,Yes,,Employed-At Work,1.0,1,18.446,1600
273745,10009162208091,November,KY,2145.1134,1153.84,40,44,1,,56,2,1,0,0,"Native, Born In US",6,Elementary and secondary schools (6111),2320,Government - State,No,No,Employed-At Work,1.0,1,28.845999999999997,3136
273776,206030217004137,November,KY,2142.4901,576.92,60,44,1,,51,2,1,2,10,"Native, Born In US",6,Elementary and secondary schools (6111),2320,Government - Local,Yes,,Employed-Absent,1.0,1,9.615333333333332,2601
273873,952052931259390,November,LA,3546.4058,788.0,40,44,1,,41,1,1,1,2,"Foreign Born, Not a US Citizen",7,Elementary and secondary schools (6111),2310,Government - Local,No,No,Employed-At Work,1.0,0,19.7,1681
274284,710007082900672,November,LA,1303.4895,1538.0,40,44,1,,58,2,1,0,0,"Native, Born In US",7,Elementary and secondary schools (6111),2320,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,38.45,3364
274411,901205341310888,November,ME,1245.1614,1019.23,55,44,1,,50,2,2,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2310,Government - State,Yes,,Employed-At Work,1.0,1,18.531454545454547,2500
274460,112772030002642,November,ME,1310.4836,769.23,50,44,1,,37,1,4,0,0,"Native, Born In US",1,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - State,No,No,Employed-At Work,1.0,0,15.3846,1369
274461,116522030088448,November,ME,1308.8766,1115.0,40,44,1,,61,1,5,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-Absent,1.0,0,27.875,3721
274580,963029050637200,November,ME,667.1827,615.38,40,44,1,,45,2,1,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,15.3845,2025
274633,271945806025488,November,MD,1754.5345,2230.0,50,45,1,,44,1,1,0,0,"Native, Born In US",5,Hospitals (622),2200,"Private, Nonprofit",No,No,Employed-At Work,1.0,0,44.6,1936
274692,943054986259840,November,MD,1633.8454,420.0,20,44,4,,33,2,1,1,2,"Foreign Born, Not a US Citizen",5,Elementary and secondary schools (6111),2320,Government - Local,Yes,,Employed-At Work,1.0,1,21.0,1089
274769,178152040079712,November,MD,4186.1523,1557.69,40,46,2,,51,2,7,0,0,"Native, Born In US",5,"Colleges and universities, including junior colleges (6112, 6113)",2200,"Private, For Profit",No,No,Employed-At Work,1.0,1,38.94225,2601
274825,342950025908294,November,MD,1456.4003,673.0,40,44,1,,41,2,7,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,16.825,1681
274843,442089065001401,November,MD,2178.2087,1325.0,40,44,2,,50,2,1,0,0,"Foreign Born, Not a US Citizen",5,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,33.125,2500
274943,754449650507204,November,MD,1502.6427,830.0,40,44,1,,33,2,1,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,20.75,1089
274946,781747002520911,November,MD,3049.9101,2227.27,40,44,2,,53,1,6,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,0,55.68175,2809
275012,654610701090206,November,MD,2572.3084,1250.0,40,44,1,,36,2,1,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,31.25,1296
275052,52132550997290,November,MA,3261.1277,903.0,40,46,1,,37,1,1,0,0,"Foreign Born, US Cit By Naturalization",1,"Colleges and universities, including junior colleges (6112, 6113)",2200,"Private, Nonprofit",No,No,Employed-At Work,1.0,0,22.575,1369
275060,109092050005241,November,MA,2527.1521,250.0,20,46,1,,47,2,1,2,2,"Native, Born Abroad Of US Parent(s)",1,"Colleges and universities, including junior colleges (6112, 6113)",2200,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,12.5,2209
275127,7085720202601,November,MA,2469.2587,900.0,40,44,1,,60,2,1,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2330,Government - Local,Yes,,Employed-At Work,1.0,1,22.5,3600
275242,207600717027534,November,MA,3046.2614,450.0,30,45,1,,25,2,7,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2310,"Private, Nonprofit",Yes,,Employed-At Work,1.0,1,15.0,625
275337,550520246211002,November,MA,2447.8871,903.84,40,44,1,,43,1,1,1,1,"Native, Born In US",1,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,0,22.596,1849
275339,552418045001303,November,MA,3344.4769,1472.22,40,44,1,,62,2,4,0,0,"Native, Born In US",1,"Colleges and universities, including junior colleges (6112, 6113)",2200,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,36.8055,3844
275385,705903282891685,November,MA,3469.8737,1596.0,60,44,4,,51,2,1,0,0,"Foreign Born, US Cit By Naturalization",1,Elementary and secondary schools (6111),2310,"Private, For Profit",No,No,Employed-At Work,1.0,1,26.6,2601
275436,910001882616025,November,MA,3046.2614,1375.0,40,44,1,,29,2,1,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2320,Government - Local,Yes,,Employed-At Work,1.0,1,34.375,841
275437,910001882616025,November,MA,2752.1906,1546.0,40,44,1,,29,1,1,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2320,Government - Local,Yes,,Employed-At Work,1.0,0,38.65,841
275443,952058085908991,November,MA,3205.9364,1615.38,45,46,1,,60,1,1,1,4,"Native, Born In US",1,Elementary and secondary schools (6111),2320,Government - Local,Yes,,Employed-At Work,1.0,0,35.897333333333336,3600
275488,595650801580201,November,MA,2370.5768,200.0,24,44,1,,54,2,1,2,10,"Native, Born In US",1,Elementary and secondary schools (6111),2310,Government - Local,No,No,Employed-At Work,1.0,1,8.333333333333334,2916
275496,865020401170204,November,MA,2373.4793,700.0,35,44,1,,56,2,1,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2310,"Private, Nonprofit",Yes,,Employed-At Work,1.0,1,20.0,3136
275517,14056348204191,November,MI,3202.5596,1538.0,50,44,1,,30,1,1,0,0,"Native, Born In US",3,Elementary and secondary schools (6111),2320,"Private, For Profit",No,No,Employed-At Work,1.0,0,30.76,900
275533,77086832200061,November,MI,4346.6451,1307.69,50,45,4,,57,2,1,0,0,"Foreign Born, US Cit By Naturalization",3,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,26.1538,3249
275608,601204498610647,November,MI,2796.1761,304.0,32,44,2,,53,2,1,0,0,"Native, Born In US",3,"Colleges and universities, including junior colleges (6112, 6113)",2200,"Private, For Profit",No,No,Employed-At Work,1.0,1,9.5,2809
275836,601204493610047,November,MI,2879.3281,1576.92,40,44,1,,44,2,5,2,10,"Native, Born In US",3,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,39.423,1936
275968,95086870200991,November,MI,2930.2774,1400.0,40,44,1,,36,2,1,1,3,"Native, Born In US",3,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,35.0,1296
276048,20610015919945,November,MI,3189.6293,1884.61,40,46,1,,48,2,1,3,3,"Native, Born In US",3,"Colleges and universities, including junior colleges (6112, 6113)",2200,"Private, For Profit",Yes,,Employed-At Work,1.0,1,47.115249999999996,2304
276209,947199250369207,November,MN,1590.5735,2884.61,40,44,4,,34,1,7,0,0,"Foreign Born, Not a US Citizen",4,Elementary and secondary schools (6111),2310,"Private, For Profit",No,No,Employed-At Work,1.0,0,72.11525,1156
276249,79812570994995,November,MN,1679.3939,1519.23,45,44,1,,64,2,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2320,Government - Local,Yes,,Employed-At Work,1.0,1,33.760666666666665,4096
276276,201040216064794,November,MN,3124.8008,1153.0,50,44,1,,36,2,1,2,3,"Native, Born In US",4,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,23.06,1296
276356,730170686861002,November,MN,3053.7364,884.61,40,44,1,,40,2,1,3,10,"Native, Born In US",4,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,22.11525,1600
276549,910009702402497,November,MN,2819.145,1307.0,60,44,1,,59,2,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2310,Government - State,Yes,,Employed-At Work,1.0,1,21.783333333333335,3481
276624,67068394200701,November,MS,756.3832,1500.0,45,46,1,,48,2,1,2,3,"Native, Born In US",6,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - State,No,No,Employed-At Work,1.0,1,33.333333333333336,2304
276739,185932080037100,November,MS,758.4114,900.0,40,44,1,,60,2,1,0,0,"Native, Born In US",6,Elementary and secondary schools (6111),2310,"Private, For Profit",No,No,Employed-At Work,1.0,1,22.5,3600
276749,202020810054889,November,MS,988.1063,884.0,40,45,1,,41,2,1,2,8,"Native, Born In US",6,Elementary and secondary schools (6111),2310,Government - State,Yes,,Employed-At Work,1.0,1,22.1,1681
277313,947039783259730,November,MO,2558.1743,1153.84,40,44,1,,51,2,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,28.845999999999997,2601
277395,210000202015699,November,MO,2754.2175,250.0,25,44,1,,51,2,4,0,0,"Native, Born In US",4,"Civic, social, advocacy organizations, and grantmaking and giving services (8132, 8133, 8134)",2340,"Private, Nonprofit",No,No,Employed-Absent,1.0,1,10.0,2601
277612,179793000041816,November,MT,345.0814,653.84,40,44,1,,40,2,1,3,8,"Native, Born In US",8,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,16.346,1600
277972,505905263899781,November,NE,934.443,1096.15,55,46,1,,38,2,1,2,8,"Native, Born In US",4,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - State,No,Yes,Employed-At Work,1.0,1,19.930000000000003,1444
277973,505905263899781,November,NE,871.0246,980.76,55,46,1,,38,1,1,2,8,"Native, Born Abroad Of US Parent(s)",4,"Colleges and universities, including junior colleges (6112, 6113)",2200,"Private, Nonprofit",No,No,Employed-At Work,1.0,0,17.832,1444
278043,820911074135939,November,NE,884.2618,1153.84,35,44,1,,36,2,1,2,8,"Native, Born In US",4,"Colleges and universities, including junior colleges (6112, 6113)",2200,"Private, Nonprofit",Yes,,Employed-At Work,1.0,1,32.966857142857144,1296
278174,921559550379301,November,NE,847.4893,2884.61,50,44,1,,41,1,1,2,3,"Native, Born In US",4,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,0,57.6922,1681
278175,921559550379301,November,NE,848.063,1217.94,50,44,1,,40,2,1,2,3,"Native, Born In US",4,Elementary and secondary schools (6111),2300,Government - Local,Yes,,Employed-At Work,1.0,1,24.358800000000002,1600
278192,86713510799397,November,NE,960.645,1384.61,40,44,1,,59,1,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2330,Government - Local,Yes,,Employed-At Work,1.0,0,34.615249999999996,3481
278235,953021908359960,November,NE,911.4658,400.0,20,44,1,,32,1,7,0,0,"Native, Born In US",4,"Colleges and universities, including junior colleges (6112, 6113)",2200,"Private, Nonprofit",No,No,Employed-At Work,1.0,0,20.0,1024
278365,706306951210560,November,NV,1779.2248,1346.15,40,44,1,,62,1,1,2,8,"Native, Born Abroad Of US Parent(s)",8,Elementary and secondary schools (6111),2310,Government - Local,No,No,Employed-At Work,1.0,0,33.65375,3844
278366,706306951210560,November,NV,1414.832,1057.69,40,44,1,,43,2,1,2,8,"Native, Born In US",8,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,26.44225,1849
278431,152903020097536,November,NV,1508.944,1038.46,45,44,1,,34,2,1,1,2,"Native, Born In US",8,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,23.076888888888888,1156
278523,951302960200358,November,NV,1316.3866,884.61,40,44,2,,30,2,1,1,1,"Native, Born In US",8,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,22.11525,900
278547,260300389411003,November,NV,1484.1811,1146.92,42,44,1,,48,2,1,0,0,"Native, Born In US",8,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,27.30761904761905,2304
278624,30310518926495,November,NH,1102.1786,1384.61,40,44,8,,43,2,7,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,34.615249999999996,1849
278695,66063722302951,November,NH,736.475,2211.0,54,44,1,,51,1,1,2,4,"Native, Born In US",1,Elementary and secondary schools (6111),2330,Government - Local,No,No,Employed-At Work,1.0,0,40.94444444444444,2601
278710,144573030075221,November,NH,768.0759,826.0,60,44,1,,35,2,5,2,3,"Native, Born In US",1,Elementary and secondary schools (6111),2320,Government - Local,Yes,,Employed-At Work,1.0,1,13.766666666666667,1225
278827,16523530798498,November,NH,439.2267,1490.38,60,46,1,,61,2,1,0,0,"Native, Born In US",1,"Colleges and universities, including junior colleges (6112, 6113)",2200,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,24.83966666666667,3721
278838,33544140103506,November,NH,771.3451,2023.25,40,46,1,,43,2,1,2,2,"Native, Born In US",1,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - State,Yes,,Employed-At Work,1.0,1,50.58125,1849
278844,41163530696399,November,NH,524.7815,180.0,24,44,1,,27,2,7,0,0,"Native, Born In US",1,"Colleges and universities, including junior colleges (6112, 6113)",2200,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,7.5,729
278857,79043234302781,November,NH,813.0539,807.69,45,44,1,,28,2,1,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2330,Government - Local,No,No,Employed-At Work,1.0,1,17.948666666666668,784
278946,451831003530190,November,NH,827.2096,2211.53,50,45,1,,46,1,1,0,0,"Native, Born In US",1,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - State,No,No,Employed-At Work,1.0,0,44.2306,2116
278998,943889150567302,November,NH,528.5074,1694.44,40,46,1,,44,1,1,0,0,"Native, Born In US",1,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - State,Yes,,Employed-At Work,1.0,0,42.361000000000004,1936
279197,132893040043615,November,NJ,3176.0938,1500.0,35,44,1,,34,2,1,2,6,"Native, Born In US",2,Administration of human resource programs (923),2340,Government - Local,Yes,,Employed-At Work,1.0,1,42.857142857142854,1156
279200,141163040036309,November,NJ,2457.3145,720.0,40,44,1,,59,2,1,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,18.0,3481
279460,794679850459301,November,NJ,2671.7092,1250.0,40,44,1,,53,2,1,1,4,"Native, Born In US",2,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work,1.0,1,31.25,2809
279514,934839950329301,November,NJ,2795.5722,2076.92,40,44,1,,60,2,1,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2320,Government - State,Yes,,Employed-At Work,1.0,1,51.923,3600
279581,100301282410304,November,NJ,2457.3145,805.0,35,44,1,,57,2,1,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2310,Government - Federal,No,No,Employed-At Work,1.0,1,23.0,3249
279688,553397170604509,November,NM,2085.1928,1200.0,50,44,2,1.0,33,1,1,3,5,"Native, Born In US",8,Elementary and secondary schools (6111),2320,Government - Local,No,No,Employed-At Work,1.0,0,24.0,1089
279879,741852000330130,November,NM,756.8127,865.38,50,44,1,,33,2,7,0,0,"Native, Born In US",8,Elementary and secondary schools (6111),2320,Government - Local,No,No,Employed-At Work,1.0,1,17.3076,1089
